filename,Artistic Categories,Score,Theme and logic,Creativity,Layout and composition,Space and perspective,The sense of order,Light and shadow,Color,Details and texture,The overall,Mood
7d2269f43c6c409fa77152aa4bf494dd.JPG,sketching*classicism*landscapes,6.167,5.33,,6,6.17,5.33,5.5,,5.17,4.83,5
8042c5c2d0874f34bffad27a8804e2ef.jpg,sketching*classicism*landscapes,7.833,7.5,,7.67,7.83,6.83,7.17,,7.5,8,7.5
8440ab0af5c44030a9c661181f566dbc.jpg,sketching*classicism*landscapes,7.167,7.5,,7.33,7.83,6.33,6.83,,6.83,7,6.33
84e56f7319d24c9d9d559165f890b919.jpg,sketching*classicism*landscapes,7.25,6.17,,6.5,6.67,6.33,6.5,,6.17,6.67,6.33
85f0adb9f45a418ca37d5d9dd820512a.jpg,sketching*classicism*landscapes,7.167,6.5,,6.67,7,6,6.83,,7,6.17,6.67
869cc85caadf4a368e6fbef03f1ee794.JPG,sketching*classicism*landscapes,4,4.67,,4,4.5,4.33,4.17,,4.33,4.17,3.83
87a6260c332e4703af2f2d9c1ee48cb6.jpg,sketching*classicism*landscapes,7.5,6.83,,6.83,6.83,6.67,6.67,,7.33,6.83,7
87a7878c17b04719b59c4303b9a484ef.JPG,sketching*classicism*landscapes,5.25,4.33,,4.5,4,4.5,4.67,,3.83,4.67,4.17
8b0998b22cf54742bac91f5737614169.JPG,sketching*classicism*landscapes,5.333,4.83,,5.33,5.5,4.83,5.33,,4.67,5.33,4.33
8d5867ab82a24a3e96d540ecdf094b69.jpg,sketching*classicism*landscapes,6.833,6.67,,6.33,6.33,5.67,6,,6,5.83,6
8e4d6f19ea2d45969b360f84fb73fddc.JPG,sketching*classicism*landscapes,5.167,4.5,,4.83,4.33,4.67,5.17,,4.33,4.83,4.5
912122197bfb4b1caf3d601f7ad368c0.JPG,sketching*classicism*landscapes,5.5,5.17,,5.33,4.67,5,5.33,,5,5.5,4.67
91b8be526ec846ad95cf3a710243a0cc.jpg,sketching*classicism*landscapes,7.5,6.67,,6.33,6.5,6.33,7.67,,7.33,7.17,7
91fb8a1082664491854a6fa653b207d7.jpg,sketching*classicism*landscapes,7.417,6.33,,7,6.67,6.67,7.67,,7,7.67,7.83
922f64933fea42778e00acc5b41a0b8e.JPG,sketching*classicism*landscapes,5.25,5.17,,5.83,5.17,4.83,5,,4.5,5.5,4.5
950506ba05574ac3bb1e11c35c82d2f1.jpg,sketching*classicism*landscapes,6.667,6.17,,6.83,6.33,6.67,6.5,,6.5,6.83,5.83
9520941951494fcba5f77fafa32b6f53.JPG,sketching*classicism*landscapes,5.417,5.67,,5.67,5,5,5.33,,4.33,5.33,4.67
958c7a3aa2374679bcd633ce09464059.jpg,sketching*classicism*landscapes,7.25,7.33,,6.5,6.5,6.67,6.5,,7.33,7,7.17
96439fb344404c9f81cf2f17cb4e44c1.jpg,sketching*classicism*landscapes,7.083,6.33,,6.83,6.5,6.17,6.83,,6.17,6.33,7.33
972de367ab9a4a62b56c5200ea904f29.jpg,sketching*classicism*landscapes,6.75,6.33,,6.83,6.33,5.83,6.67,,7.17,7,6
977bdf96978e4935aebbe9cb02648358.jpg,sketching*classicism*landscapes,6.5,5.83,,6,5.5,6,6,,5.5,6.33,5.33
9906ee7c5a604aa5b8f7eb7410be799c.jpg,sketching*classicism*landscapes,7.5,6.67,,6.83,6.67,6.17,6.67,,6.5,7.33,6.17
9906f4e3d8f547328c8c8af445f5053a.jpg,sketching*classicism*landscapes,8.333,7.5,,7.83,7.83,7.83,8.33,,8.67,8.33,8.33
993a1a1fbea042b3aa4e54d833299465.jpg,sketching*classicism*landscapes,6.75,6.17,,6.17,5.67,6,5.83,,6,6.17,6.5
99b9950622f846f8be503d61e270d7fc.jpg,sketching*classicism*landscapes,6.917,6,,6.5,5.83,5.67,6,,6.5,7,6.17
9d9dadcace1746d684b1b7597d6e51d8.JPG,sketching*classicism*landscapes,4.25,4.67,,4.67,4.83,4,4.17,,4.17,4.17,4.17
9de75ca95a8b4d3cb748bd128be204e7.jpg,sketching*classicism*landscapes,7.333,6.67,,6.33,6.83,6.33,6.33,,6.5,7.17,6.17
9f14e1969eca4b4aa906bffa76ffe990.jpg,sketching*classicism*landscapes,7,6.5,,6.83,6.17,6.33,7.17,,6.67,6.83,6.5
a3cd0f3055114599b246dbd143630f61.jpg,sketching*classicism*landscapes,7.417,7.17,,7.5,7.17,6.83,8.17,,6.33,7,6.67
a75ae0a7a9414d8aa6e1c491a0a8e671.jpg,sketching*classicism*landscapes,7.75,7.5,,7.33,7.83,6.33,7,,7.67,7.83,7.5
a7e8ec2b491a4398a8bf4e1d90e8e16f.JPG,sketching*classicism*landscapes,3.917,4.67,,4.5,4.5,4.33,4.5,,4.33,4,3.67
a8c81e4ccfd044ad8cd025266331eda9.jpg,sketching*classicism*landscapes,8.167,7.67,,8.17,7.83,7.5,8,,8.17,8.17,8
a95486b51c304929b361d686062b39fa.jpg,sketching*classicism*landscapes,6.25,5.83,,5.33,5.5,6,5.67,,5.83,5.17,5.83
a9bfed6167484fa3bb8b4a462a10b140.jpg,sketching*classicism*landscapes,7.667,6.67,,6.83,6.5,6.67,6.83,,6.67,7,7.17
a9d8a96fbed848b3a977f4069558ec30.jpg,sketching*classicism*landscapes,7.167,6.17,,7.17,6.33,6,6.5,,5.33,7.5,6.67
abde7efbb9cd42479cb58d5f0ce546f0.jpg,sketching*classicism*landscapes,7.417,6.83,,6.33,6.5,6.67,6.67,,7,7.17,7.17
ac36aa7fdf7940ac9f3e3eda2b1c70aa.jpg,sketching*classicism*landscapes,6.75,6.67,,6.83,6.17,6.33,6.5,,6.17,7,6.67
ada05f2515b24923874348e3bc3190df.JPG,sketching*classicism*landscapes,5.583,5.83,,5.83,5.33,5.33,5.5,,4.67,5.5,5.5
adde26f126ad4257b3440981ba2e3164.jpg,sketching*classicism*landscapes,7.583,7,,6.67,6.17,6.67,7.17,,6.17,7,8.5
aebc5f9339a8427ba7eb5d01ff98a65f.JPG,sketching*classicism*landscapes,5.167,4.83,,5.33,5,5.33,5.67,,3.83,4.67,4.17
b347d5d4e850463ea46bebca3385cb00.JPG,sketching*classicism*landscapes,5.083,5.33,,4.83,4.5,4.67,4.67,,4.5,5,4.33
b3628d8e57224fd09807e4daa8ef52f7.jpg,sketching*classicism*landscapes,6.833,6.5,,6.17,5.67,6.83,5.67,,6.17,6.17,5.67
b41797c2fffc4d799ca9cced10eb7f47.jpg,sketching*classicism*landscapes,7.5,7.17,,7.33,6.67,6.5,6.33,,6.83,7.33,6.33
b7e38140abe34befb6a8b68989e1f5ed.jpg,sketching*classicism*landscapes,7.583,7,,7.67,7.67,7.33,7.33,,8,7.17,6.83
b7ea59da5aab4fb5a899c125c55d1785.JPG,sketching*classicism*landscapes,5,5.33,,4.67,4.83,5,5.17,,4.83,5,4.83
b8d362b7a9294488bb3962807260dc02.JPG,sketching*classicism*landscapes,5.083,4.83,,6.17,4.83,4.5,4.67,,4,4.5,3.67
b900ae66dbee48f7b624d173daa8af28.jpg,sketching*classicism*landscapes,7.75,6.5,,7.17,7.17,6.83,8.17,,8.33,7.83,8.17
bb1c9d08d2b84af68b278f45ebd517eb.JPG,sketching*classicism*landscapes,5.083,5.5,,5,4.67,5,5.33,,4.83,4.83,4.67
bb4dd29a00424f2d9a9c437cd6ad3378.jpg,sketching*classicism*landscapes,7.929,6.86,,6.71,7.71,6.86,8.14,,7.29,7.71,8
bc8d682dc7e143fe9d11596c1055ab69.JPG,sketching*classicism*landscapes,6,5.33,,5.83,5.83,5.5,6.17,,5,6.17,5.83
bc9d01d6f40045c8945a8bdc7393e491.jpg,sketching*classicism*landscapes,7.417,6.83,,6.83,6.5,6.67,6.67,,6.83,7.17,7.33
bcba3ef4a8e64f50b5a6543f7bc5d64c.JPG,sketching*classicism*landscapes,5.583,5,,6,5.17,4.83,5.67,,5,5.17,4.5
bd1d7fe7d07b47d1bb52db4475c45c94.JPG,sketching*classicism*landscapes,5.083,5.33,,4.83,4.5,5,4.67,,5.17,5,4.83
bf5f096252954056bc9cb764cdb7f39e.jpg,sketching*classicism*landscapes,7.25,6.83,,6.5,6.83,7.33,7,,7.17,7.67,7.5
bf7402b2a62644e58dabc55e5d707835.jpg,sketching*classicism*landscapes,7.5,6.67,,7.17,6.33,7,7.5,,7.5,7.33,7.17
c3a667fa9c3d405e9021a6e1a2f2af02.jpg,sketching*classicism*landscapes,7.083,6.5,,6.5,6.67,6.33,5.67,,6.33,6.33,6.5
c45177838317493cae54f6ca673c4255.jpg,sketching*classicism*landscapes,5.917,4.83,,5.83,5.83,4.83,5.33,,6,6,5.5
c85543074f384aac89c063e6803be459.jpg,sketching*classicism*landscapes,8.5,8.5,,8,8.33,8.5,8,,9,8.67,8.17
ca413bfa60994515b65543afe7795788.jpg,sketching*classicism*landscapes,6.714,5.86,,5.86,6.14,5.71,6,,6,6.14,6.43
cad0a598286f4bcbac3dc225f09a76cc.jpg,sketching*classicism*landscapes,8.75,7.33,,7,7,7.17,7.67,,9.33,8.67,8.67
caff8545b12244658f4ea49e9ac67b4f.jpg,sketching*classicism*landscapes,7.083,6.33,,6.33,6.5,6,6.33,,6.5,6,6.5
cc0a8b566b0749c488e655a8300792c0.JPG,sketching*classicism*landscapes,4.5,4.5,,4.5,3.67,4.5,4.67,,3.83,5.17,4.33
cd096bdebab64769b7d1825094cf4230.jpg,sketching*classicism*landscapes,6.357,6,,6.57,5.71,6.14,5,,4.57,6,5.29
ce9c8fcfe16a4472bfcf93e703a07b77.jpg,sketching*classicism*landscapes,7.786,7.86,,7.71,7.14,8,6.14,,7.14,7.86,6.86
cfccb0d0b5f547d78bc7fa6ddb8db674.JPG,sketching*classicism*landscapes,5,4.71,,4.57,4.57,4.71,5.14,,4.57,4.86,4.29
d1871289f2724908b9e8e7d3d16907e8.JPG,sketching*classicism*landscapes,4.5,4.86,,4.71,4,5.14,4.71,,4.57,4.57,4.57
d295dde6621f4cd78558b4a41c3fb2e0.jpg,sketching*classicism*landscapes,6.286,6,,5.57,5.29,5.57,5.43,,5.14,5.71,5.86
d3d3885fa10c449ba596e8fffd5338f2.jpg,sketching*classicism*landscapes,7.714,7.14,,6.71,7,7.14,7.71,,7.43,7.14,7.43
d85b18037d9d4523a2ab6f90426f476a.JPG,sketching*classicism*landscapes,5.357,4.86,,4.86,5.43,5,5.14,,4.43,5.43,5.43
d886a896fb5c459897aa2f4c5cca7d40.jpg,sketching*classicism*landscapes,7.5,7.29,,6.43,6.43,6.57,6.14,,6.43,7,7.57
dd072bd9d4434c7ea420107706315fbd.JPG,sketching*classicism*landscapes,4.857,4.71,,4.29,4.43,4.43,4.57,,4,4.71,5.43
dd9980a5b4b745959866294f465ce4a2.JPG,sketching*classicism*landscapes,4.786,4.86,,4.29,4.43,4.14,4.71,,3.86,5,4.71
df210cfa632b42fdbc4863d916379b31.JPG,sketching*classicism*landscapes,4.214,4,,4.71,5.29,4,4.86,,4,4.57,4.57
e0075afaf7f44a64a32b848f35f2bac7.jpg,sketching*classicism*landscapes,7.571,7,,6.29,6.71,6.43,6.71,,7.14,7.14,7
e0d5415172cb412883635decf750a996.JPG,sketching*classicism*landscapes,4.714,5,,5,5.14,4.86,4.57,,4.71,5,4.71
e0d6da4d3b704f99bcbbd3681b865395.jpg,sketching*classicism*landscapes,6.571,6.57,,6.14,6.14,6,7.86,,6.29,7.14,7.14
e405616128ba4c5099bb495de51486d8.jpg,sketching*classicism*landscapes,7.571,7.29,,6.86,6.57,6.43,6.86,,6.29,6.43,6.71
e4c1f2f01995493396f0761a98f3121d.JPG,sketching*classicism*landscapes,4.643,5.29,,5.29,4.86,4.57,4.43,,4.29,4.57,5
e5eb3d7329674db18df15f5f69cb41fe.jpg,sketching*classicism*landscapes,7,6.86,,6.86,6.86,7.14,5.71,,6.86,7,7.43
e75cf3fbcbcb4259ac3229e9a97294fd.jpg,sketching*classicism*landscapes,5.857,5.57,,5.29,5.57,5.29,5.14,,4.86,5.57,6.29
e7d896002ed24dc39bc161a4ae25f257.jpg,sketching*classicism*landscapes,7.643,6.29,,7.14,6.71,7.29,7.14,,6.71,7,6.57
e894631f1c8f48658cfd87a5da434361.JPG,sketching*classicism*landscapes,3.857,4.57,,4.43,4,4.14,4.43,,3.71,4,4.29
e8cb175be1614cd58464d94e4291fa21.jpg,sketching*classicism*landscapes,7.571,6.86,,7.43,7.57,7.14,7.86,,7.71,7.86,6.86
e984dcef7db8446cb0d8aff630d19aba.jpg,sketching*classicism*landscapes,7.071,7.29,,7.29,6.86,6.29,6.86,,6.57,7,7.57
ea23e07384ad4db293435bef2e76b888.jpg,sketching*classicism*landscapes,7.643,6.86,,7,6.71,7.29,6.57,,6.86,7,7.43
ea7b24af27204bfaa99e5b23fc63b805.jpg,sketching*classicism*landscapes,7.429,6.43,,5.57,6.29,7.57,5.86,,7,7.43,7.86
eca49c3a398d4e45a804e0aac32be190.jpg,sketching*classicism*landscapes,6.786,6.29,,6.14,6.14,5.86,6.86,,6,6.86,7.43
ecfeea224209445c961ae7fcf0968572.jpg,sketching*classicism*landscapes,7.143,7,,7.29,7.14,6.43,6.43,,6.14,7,7.71
ee6eb9b38f3e47339829e292291c9652.jpg,sketching*classicism*landscapes,8.357,7.57,,7,6.71,8,7.86,,8.57,8.57,8.57
ef55e9192d1b4632a6b9134fd79ee824.jpg,sketching*classicism*landscapes,7.929,7.29,,7.57,7.29,7.86,7.71,,7.57,8,8.14
f14be1b0e27e4c3c98ff3b4ff2c3e53d.jpg,sketching*classicism*landscapes,6.786,6.29,,6.14,6.29,6.29,6.29,,6,6,7.29
f194b7c1a66045d688b571c26ba948d3.jpg,sketching*classicism*landscapes,7.5,6.71,,6.86,6.43,6.43,6.14,,6,6.57,7.57
f36067c694ec4dbf8d330031e3824ce6.jpg,sketching*classicism*landscapes,8.214,7.14,,6.71,7.43,7.14,8.57,,7.57,8,8.14
f61a5126db6c4eed8f56168eda9f1628.jpg,sketching*classicism*landscapes,8,7,,6.86,7.14,7.29,7,,8.29,7.86,8
f7888616a8e64a37964c78209ab3c2c2.JPG,sketching*classicism*landscapes,5.286,5.29,,5.57,5.71,4.86,5.71,,4.14,5.71,5.43
f791f84d9047421888cf347e2b4519d6.jpg,sketching*classicism*landscapes,7.214,6.57,,7.29,7,6.14,5.86,,6.71,7.14,7.57
f89268a85fa042ef9669a7d7d181b2f9.jpg,sketching*classicism*landscapes,8.5,7.86,,7.57,8.14,6.71,7.14,,7.43,7.86,8.71
f907ffb8593647d9ad1a2ca4d7217091.jpg,sketching*classicism*landscapes,8.429,7.57,,7.29,8.14,7.29,7.71,,7.86,7.43,7.86
f90be676da844a38b456f3a50c1564fc.jpg,sketching*classicism*landscapes,6.857,6.57,,6.43,6.71,5.86,6.29,,6.14,6.29,6.86
f9bd5a7dc7ed4c9c90646edfeffa1b68.jpg,sketching*classicism*landscapes,8,7.71,,7.43,6.86,7.71,7.71,,8.43,8,7.71
fb103df1a56c4a9387b3901178a22ce4.JPG,sketching*classicism*landscapes,6.857,5.71,,6.71,6.57,5.86,6.71,,5.57,7,6.43
fb25337a329147669edccecfcc70da26.JPG,sketching*classicism*landscapes,5.286,5.14,,5.71,6.29,5.14,5.57,,4.57,5.14,5.86
fc6eca03546f40fc879cdbb3120c983d.JPG,sketching*classicism*landscapes,4.714,4.71,,5.57,4.71,4.86,4.57,,4,5,4.86
fc928a6ca2d8471a877849ccbf3bb510.jpg,sketching*classicism*landscapes,7.714,7.43,,8,7.86,7.29,7,,6.57,6.86,7.29
fd7236845afa48879fbafce5b9f79dc8.JPG,sketching*classicism*landscapes,6.571,6,,6.14,6.29,6.43,7.14,,5.71,6.14,6.57
ff598293895f4462b06b07d47793c91b.jpg,sketching*classicism*landscapes,7.5,6.75,,7.12,6.88,6.62,6.75,,7.5,7.75,8
ffc952c67b14437388d7811bd92f4c74.JPG,sketching*classicism*landscapes,4.875,5.38,,5.5,4.62,4.88,4.75,,4.12,5.25,4.75
005177642cb840ac800f07735c8b63ac.jpg,sketching*classicism*still life,7.786,7.29,,6.71,6.71,7.14,7.57,,7.29,8,6
03f9ed1883ac4698ae51cf11413d6323.jpg,sketching*classicism*still life,7.333,6.5,,7.33,6,6.5,7.33,,7,7,5.83
066a02ca5a6b45089fe5dacba066e9b3.jpg,sketching*classicism*still life,6.667,5.83,,6.17,4.67,5.33,6,,6,6,4.83
085403ec51e744adacd85507687e6532.jpg,sketching*classicism*still life,7,6.83,,6.67,5.83,6.33,6.83,,6.5,7,5.5
0a13d2d13849446b889c72f50d169603.jpg,sketching*classicism*still life,6.833,6,,5.83,4.33,4.83,4.83,,5.33,6.83,5
0b078ae64d7145568128249fc9ecb310.jpg,sketching*classicism*still life,8.5,8,,8.17,6.33,7.67,7.83,,8.33,8.67,6.17
0b98b0b99cab49f393e103455f68a039.jpg,sketching*classicism*still life,7.583,5.83,,6.83,6.67,6,8,,8.17,7.83,5.83
0bc80eb2c6f64f1fb711871578a2e20c.jpg,sketching*classicism*still life,7.583,7,,7.67,6.5,6.67,7.83,,8,7.33,6.67
0d2dda39345f45019cd17341beb2cd53.jpg,sketching*classicism*still life,6.583,6.33,,5.83,5.17,6,6.67,,6.33,5.67,5.17
0d4347203d1f4d1eaa149d5455bbd41d.jpg,sketching*classicism*still life,7.083,5.83,,5.83,5.83,6.5,7.5,,6.67,6.83,5.67
0e07249436244596bf59ecbcff9bd670.jpg,sketching*classicism*still life,7.75,7.17,,7,6,6.5,6.83,,7,7.5,5.67
0f6c39018911487eb16387cefc794073.jpg,sketching*classicism*still life,6.667,5.67,,6.5,4.33,5.67,6.17,,5.83,5.5,4.5
0f8f4858ba5f491aaed3e72a64d09d49.jpg,sketching*classicism*still life,7.75,6.83,,7.33,5.83,6.67,7.5,,7.17,7.67,5.67
10ea743fc89942b480815207ee21d867.jpg,sketching*classicism*still life,8.333,7.33,,7.33,6.17,7.5,7.5,,8.17,8.5,5.83
111362113fcd42d897c74df79a6d78ba.JPG,sketching*classicism*still life,5.333,5.17,,5.17,4.17,5.17,4.67,,5,5.5,4.17
14b417771c37439f933a0764b4a811c8.jpg,sketching*classicism*still life,7.333,7.17,,6.83,5.17,6.17,7.17,,7.33,6.5,5.17
1589e29b5e154c5fb0e9577dd522fc77.jpg,sketching*classicism*still life,7.917,6.67,,8,6.33,6.33,8,,6.67,7.17,7.67
159c1d5c758748e09ba2efec9e295705.jpg,sketching*classicism*still life,6.833,5.5,,6,5.17,5.5,6.33,,5.83,5.33,5.67
15e83f0b2c91472f875857e8ab0a872a.jpg,sketching*classicism*still life,6.583,6.33,,6.33,5.5,5.83,6.17,,6.33,6.67,5
17dcaa872a8e4f868bc9fabe7ff5d69a.jpg,sketching*classicism*still life,7.583,7.67,,7.17,7.5,7.67,7.33,,7.17,7.67,6
19697ce112784c769e321a0f7e1dd974.jpg,sketching*classicism*still life,6.833,6.17,,6.33,5.83,5.67,6.17,,6.33,6.33,4.5
1a561820899e4e05b01acca8a9596376.jpg,sketching*classicism*still life,6.667,5.33,,6,5.33,5,5.83,,5.5,6.17,5.17
1d07251e3b6941008629716a76664e0f.jpg,sketching*classicism*still life,6.917,5.83,,6.33,4.83,6.17,6,,6.67,6.33,4.83
1d73c061c44c4eb49a0d4563fd636933.jpg,sketching*classicism*still life,6.667,5.67,,5.5,4.67,5.83,6.5,,6,6.33,5.67
1fc09d0dec7841319105c7a5d0f4909a.jpg,sketching*classicism*still life,6.917,6.17,,7.17,5.5,7,7.33,,6.83,7.17,5.33
23f92676030e4cb58e8d1b69fdbc19d2.jpg,sketching*classicism*still life,7.833,7.33,,7,6.67,7,7,,8,7.67,5.67
25a43f0b196b49c5980ac6e0c0077c9d.jpg,sketching*classicism*still life,7.083,6.67,,7,6.33,6.83,6.83,,7,6.83,5.33
28299dd13c9d42fcb86c1425ea3035be.JPG,sketching*classicism*still life,6.75,5.83,,5.83,6,5.67,6.5,,5.83,7,5.83
28cae52830234585989af1a57689bd3d.jpg,sketching*classicism*still life,7.083,6.83,,6.33,6.17,6.33,7.17,,7.17,6.83,5.5
2aa089d0bdf64e5ca75c0fd235573eca.jpg,sketching*classicism*still life,6.833,6.17,,6,5.83,5.83,5.17,,6,5.83,5
2b431c5d5df24416ad044c2def4e60c7.jpg,sketching*classicism*still life,6.833,6,,6,6.5,6,6.17,,6.67,6.67,5.33
2bbc073225ee42eb9f44ecdd78d0ef05.jpg,sketching*classicism*still life,6.833,6.17,,6.33,5.83,6.33,7,,6.5,6.33,6.5
2c2760719d2f46e58cb0a15704d4ed9c.jpg,sketching*classicism*still life,7,6.33,,6.33,5.83,6.5,7,,7,7.17,5.83
2c7e8a7c359445afb5a5412eada42b06.jpg,sketching*classicism*still life,7.917,7.67,,7.5,7.17,6.83,7.5,,7.67,7.5,5.5
2caa68ff632a4429ac59e1171fc5419f.jpg,sketching*classicism*still life,7.75,7.33,,7.17,6.33,7,7.33,,7.67,8,7
2cccf58d98864a0684f62fdca57a5240.jpg,sketching*classicism*still life,7,6.83,,5.83,6.5,6,6.17,,6.33,7,6.17
317b76bb004e42cc9dd7f7912df7f1b1.jpg,sketching*classicism*still life,6.417,5.17,,5.67,5.17,5.17,5.83,,5.83,5.67,4.83
31bc0cfefc254f35b33500b8a800ce68.jpg,sketching*classicism*still life,7.5,6,,7,6.17,6.83,6.67,,7,7.33,5.5
32afa20fb1d049228e4dc9e79ace1150.JPG,sketching*classicism*still life,4.5,4.5,,4.83,4.33,4.5,4.67,,4.33,4.83,3.5
33985a540c284f6c82197f0c27b29eff.jpg,sketching*classicism*still life,7.833,7.17,,7.5,6.67,7.33,7.5,,7.33,7.5,6.5
34b7b46b314b498b9dcc11be013868ce.jpg,sketching*classicism*still life,6.75,6,,6.5,5.67,6,7.17,,6.33,7,4.5
3704869d35044cf7a636e05fb118e968.jpg,sketching*classicism*still life,6.833,5.17,,5.33,5.17,5.33,6.67,,6.17,6.5,4.83
37d45add37394267954819f58f4fbf6a.jpg,sketching*classicism*still life,7.5,6.83,,6.67,6.5,6.17,6.5,,6.67,7,5.67
3877f75a451d4d9396c18603f2a9a8a1.jpg,sketching*classicism*still life,6.833,6.67,,6.67,6,6.17,6.5,,7,7.17,5.5
3a367f818f6c44ef8f669aa05659f081.jpg,sketching*classicism*still life,7.5,7.17,,6.5,6.67,6.67,7.17,,7.17,8,6.33
3afc9299c12f4601978f25d8d677ef4b.jpg,sketching*classicism*still life,7.583,6.67,,7.67,5.5,6.83,7.67,,7,7.17,5.5
3bd8c79e727f4f13b372f5e57a2d2d5c.jpg,sketching*classicism*still life,7.25,6.67,,6.67,5.83,6.33,6.83,,7.17,7.17,6.17
3d8dfca043294629a3fbebdf630ef97e.JPG,sketching*classicism*still life,5.417,4.5,,5,4,5.33,5.17,,4.5,4.67,3.67
3ee86fd189b94158a0467f5dc06f5369.jpg,sketching*classicism*still life,7.333,6.33,,6.83,5.83,6.33,6.67,,6.5,7.67,5.83
3f802c322f304593a76e844c5f7868ee.jpg,sketching*classicism*still life,7.917,7.17,,7.17,7.5,6.83,8.33,,7.83,8.5,7
3f905f94c465433f84e398dbe7645907.jpg,sketching*classicism*still life,7.417,6.33,,6.67,6,6.5,7,,7,6.83,5.83
401616bd554f4f3eb04105ccf16c853d.jpg,sketching*classicism*still life,6.75,6.33,,7,5.83,6.5,6.5,,6.33,6.5,5.33
4186bb685ca24b3296ffaba93a0efa28.jpg,sketching*classicism*still life,6.667,5.5,,6,5.5,5.67,6.33,,6.33,6.5,5.5
42e860b910f64f508af3b52bc019574d.JPG,sketching*classicism*still life,4.833,5.17,,4.67,3.83,4.5,3.83,,3.5,4.17,4.17
438bd659b3334ec59e21c354c1ce91bd.jpg,sketching*classicism*still life,6.667,6.33,,6.67,5.33,5.83,6.67,,6.33,6.17,5.67
457419eb83a645ecad878c0f354446f0.jpg,sketching*classicism*still life,7.5,6.33,,6.67,5.33,6,5.67,,6.67,7.33,5.5
46f12b41c589451b8350b497b48c4808.jpg,sketching*classicism*still life,7.167,7.33,,7,6.33,6.17,7.33,,6.33,6.67,6
471740c14a8e4353aa9bb37d323ec8be.jpg,sketching*classicism*still life,7.333,7,,7.33,6.33,7.17,7.33,,7.83,7.83,6
49857fc2a0214692975b914b89f0fc6d.jpg,sketching*classicism*still life,4.667,4.17,,5.17,4.17,4.67,5,,5,4.5,4.17
49b6df01eb0d473092c73dabb3f7473d.JPG,sketching*classicism*still life,4.167,4,,4.33,3.5,4,4.5,,4,4.5,4
4a8cbb848c6f4bbaa03858d99fdc3889.jpg,sketching*classicism*still life,7,7.5,,7.67,6.67,6.67,7.67,,7.33,7.33,6.5
4d2bdaa30ce14987a26c2780364fa40e.jpg,sketching*classicism*still life,5.25,4.33,,4.67,4.17,4.5,5.17,,4.5,5,4.83
4d87c90e996d4c97b9de453cb0840499.jpg,sketching*classicism*still life,7.25,6.5,,6.17,6.17,6.33,6.5,,7,7.17,5.17
4e76350f7dbf4147b275079ebd8bde8b.jpg,sketching*classicism*still life,6.167,5,,4.83,3.83,4.5,5.17,,5.17,5.67,4.83
4e9ec161ccda4a90a869973ae287694a.jpg,sketching*classicism*still life,7.333,6.33,,7,6.33,6.67,7,,7.33,7.5,6.33
4f363d9ffeeb4670b65f81c130a94036.jpg,sketching*classicism*still life,7.167,6,,7,5.67,6.17,6.33,,6.67,6.83,5.17
4f6883c0088f474c9bacb868a24d7d9d.JPG,sketching*classicism*still life,4.333,4.33,,5,4.17,4.17,4.5,,4.17,4.67,3.67
4f82ea78a6b042c986b919c9bd34c9a8.JPG,sketching*classicism*still life,4.5,4.33,,5,3.67,3.83,4.5,,4,4.83,3.67
501e55d441724315a7fa6808f640a0f2.JPG,sketching*classicism*still life,4.667,4.67,,4.5,4.33,4.5,4.67,,4.67,4.83,4.17
507e2b26045840a5ad0a1eba57f98398.JPG,sketching*classicism*still life,4.167,3.83,,3.83,3.5,4.33,3.83,,3.5,4.5,3.17
518bc63be5b2478e841283326ed7b002.jpg,sketching*classicism*still life,7.583,6.5,,7,6.83,6.5,7,,7,7.33,5.5
51d6606199c6404fb8d652d4f30328f2.jpg,sketching*classicism*still life,6.667,6.67,,6.33,5.83,6.5,6.83,,6,7,5
529aeb592f944b43a9d37cd5f1fb0d1e.jpg,sketching*classicism*still life,8.333,7.33,,7.67,6.67,7,7.67,,8.5,8.17,6.5
58ad6b140d7d453ab768569af268c570.jpg,sketching*classicism*still life,7.75,6.67,,7.5,7.5,7,8,,7.5,8.17,6
58e06b4f022a4b38aa1d80b80a3f25e3.jpg,sketching*classicism*still life,6.917,6,,6.17,6,6.33,6,,6.17,6.83,6.17
59d8f739c45c4d7c88479453745734e0.jpg,sketching*classicism*still life,6,5.33,,6.33,4.5,5.67,5.83,,4.83,6,4
5b01e0e32ab844648fda7f6baeba1f24.jpg,sketching*classicism*still life,7.833,7.17,,7,6.33,6.67,7.67,,7.5,8,6.17
5bbc4dc4916640f79196851b3d3608f1.jpg,sketching*classicism*still life,7,6.5,,7,6.33,6.33,6.83,,6.5,7.5,4.83
5bd3be261d7e415699b034ce65790849.jpg,sketching*classicism*still life,6.917,6,,6.83,5.17,6,6.83,,6.83,6.5,6.17
5bf031914dd44645b18550b0d2a2a593.JPG,sketching*classicism*still life,5.917,6.17,,6.83,5.5,5.33,6,,5.33,6.17,5
6073d2dba2e54bfda4f53afcafa5c7f9.jpg,sketching*classicism*still life,7.083,6.17,,6.33,6,6.33,6.83,,7.17,7.17,6.5
60ca981fe28c46eb844465c9f134aa41.jpg,sketching*classicism*still life,4.5,4.33,,3.83,3.67,3.5,4.5,,3.67,4.5,4
6552f192cb074aab8d998f6c26d79ddc.jpg,sketching*classicism*still life,3,2.83,,3.17,3.5,3.17,3,,3.17,2.67,2.83
